unique_key,created_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,:@computed_region_efsh_h5xi,:@computed_region_f5dn_yrer,:@computed_region_yeji_bk3q,:@computed_region_92fq_4b7q,:@computed_region_sbqj_enih,:@computed_region_7mpf_4k6g,resolution_action_updated_date,vehicle_type,taxi_pick_up_location,closed_date,resolution_description,facility_type,due_date,bridge_highway_name,bridge_highway_segment,bridge_highway_direction,road_ramp,taxi_company_borough
65250542,2025-06-12T20:38:00.000,DEP,Department of Environmental Protection,Water Conservation,Illegal Use Of A Hydrant (CIN),,10460,1160 LEBANON STREET,LEBANON STREET,BRONX PARK AVE,MORRIS PARK AVE,,,ADDRESS,BRONX,,Open,06 BRONX,2040077501,BRONX,1018976,245577,PHONE,Unspecified,BRONX,40.840659078544576,-73.8744975101599,"{'latitude': '40.840659078544576', 'longitude': '-73.8744975101599', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11269,35,5,22,31,31,,,,,,,,,,,,
65249250,2025-06-12T20:35:00.000,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,11219,FORT HAMILTON PARKWAY,FORT HAMILTON PARKWAY,44 STREET,NEW UTRECHT AVENUE,,,BLOCKFACE,BROOKLYN,,Closed,12 BROOKLYN,,BROOKLYN,,,PHONE,Unspecified,BROOKLYN,,,,,,,,,,2025-06-12T20:35:00.000,,,2025-06-12T20:35:00.000,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,,,,,,,
65245499,2025-06-12T20:32:00.000,DEP,Department of Environmental Protection,Water Conservation,Illegal Use Of A Hydrant (CIN),,10452,979 SUMMIT AVENUE,SUMMIT AVENUE,W 162 ST,W 164 ST,,,ADDRESS,BRONX,,Open,04 BRONX,2025230169,BRONX,1003483,242661,ONLINE,Unspecified,BRONX,40.83270283951514,-73.93049875688367,"{'latitude': '40.83270283951514', 'longitude': '-73.93049875688367', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10930,50,5,35,27,27,,,,,,,,,,,,
65242943,2025-06-12T20:29:00.000,DEP,Department of Environmental Protection,Sewer,Manhole Cover Missing (Emergency) (SA3),,11434,,,,,FOCH BOULEVARD,BREWER BOULEVARD,INTERSECTION,QUEENS,,Closed,12 QUEENS,,QUEENS,1044430,188652,PHONE,Unspecified,QUEENS,40.68427834731682,-73.78301466566052,"{'latitude': '40.68427834731682', 'longitude': '-73.78301466566052', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24669,41,3,46,71,71,2025-06-12T20:34:00.000,,,2025-06-12T20:34:00.000,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",,,,,,,
65241734,2025-06-12T20:26:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Running Full (WA4),,11220,,,,,4 AVENUE,56 STREET,INTERSECTION,BROOKLYN,,Open,07 BROOKLYN,,BROOKLYN,979790,173579,PHONE,Unspecified,BROOKLYN,40.6431097610319,-74.0160710620271,"{'latitude': '40.6431097610319', 'longitude': '-74.0160710620271', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18180,9,2,7,45,45,,,,,,,,,,,,
65245423,2025-06-12T20:23:00.000,DEP,Department of Environmental Protection,Water System,Hyd Valve Box Cover Missing (WV2),,10003,12 ST MARKS PLACE,ST MARKS PLACE,3 AVE,2 AVE,,,ADDRESS,NEW YORK,,Closed,03 MANHATTAN,1004630015,MANHATTAN,987262,204947,PHONE,Unspecified,MANHATTAN,40.7292083436677,-73.98913260530068,"{'latitude': '40.7292083436677', 'longitude': '-73.98913260530068', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11724,70,4,50,5,5,2025-06-12T20:23:00.000,,,2025-06-12T20:23:00.000,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,,,,,,,
65242959,2025-06-12T20:23:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Running (WC3),,10027,,,,,LENOX AVENUE,WEST 127 STREET,INTERSECTION,MANHATTAN,,Open,10 MANHATTAN,,MANHATTAN,999603,234048,PHONE,Unspecified,MANHATTAN,40.809070188381064,-73.94453940284461,"{'latitude': '40.809070188381064', 'longitude': '-73.94453940284461', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12424,18,4,36,18,18,,,,,,,,,,,,
65244220,2025-06-12T20:23:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Running Full (WA4),,10003,12 ST MARKS PLACE,ST MARKS PLACE,3 AVE,2 AVE,,,ADDRESS,NEW YORK,,Open,03 MANHATTAN,1004630015,MANHATTAN,987262,204947,PHONE,Unspecified,MANHATTAN,40.7292083436677,-73.98913260530068,"{'latitude': '40.7292083436677', 'longitude': '-73.98913260530068', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11724,70,4,50,5,5,,,,,,,,,,,,
65245482,2025-06-12T20:20:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Running Full (WA4),,10453,2257 GRAND AVENUE,GRAND AVENUE,BUCHANAN PL,W 183 ST,,,ADDRESS,BRONX,,Open,05 BRONX,2032080046,BRONX,1010260,252101,MOBILE,Unspecified,BRONX,40.85859549243968,-73.90597248102769,"{'latitude': '40.85859549243968', 'longitude': '-73.90597248102769', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10931,6,5,29,29,29,,,,,,,,,,,,
65249234,2025-06-12T20:20:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Running Full (WA4),,11221,1227 MADISON STREET,MADISON STREET,WILSON AVE,KNICKERBOCKER AVE,,,ADDRESS,BROOKLYN,,Closed,04 BROOKLYN,3033610059,BROOKLYN,1008181,192292,ONLINE,Unspecified,BROOKLYN,40.69444153691739,-73.91370117816913,"{'latitude': '40.69444153691739', 'longitude': '-73.91370117816913', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18181,42,2,37,53,53,2025-06-12T20:20:00.000,,,2025-06-12T20:20:00.000,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,,,,,,,
65246752,2025-06-12T20:14:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Running Full (WA4),,11221,1227 MADISON STREET,MADISON STREET,WILSON AVE,KNICKERBOCKER AVE,,,ADDRESS,BROOKLYN,,Closed,04 BROOKLYN,3033610059,BROOKLYN,1008181,192292,ONLINE,Unspecified,BROOKLYN,40.69444153691739,-73.91370117816913,"{'latitude': '40.69444153691739', 'longitude': '-73.91370117816913', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18181,42,2,37,53,53,2025-06-12T20:14:00.000,,,2025-06-12T20:14:00.000,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,,,,,,,
65248027,2025-06-12T20:11:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Running Full (WA4),,10453,1645 GRAND AVENUE,GRAND AVENUE,W 174 ST,W 174 ST,,,ADDRESS,BRONX,,Open,05 BRONX,2028660015,BRONX,1007731,247868,PHONE,Unspecified,BRONX,40.84698425966901,-73.91512976923352,"{'latitude': '40.84698425966901', 'longitude': '-73.91512976923352', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10931,6,5,29,29,29,,,,,,,,,,,,
65251204,2025-06-12T20:03:50.000,DPR,Department of Parks and Recreation,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,Street,11236,8414 AVENUE J,AVENUE J,EAST   84 STREET,EAST   85 STREET,EAST   84 STREET,EAST   85 STREET,ADDRESS,BROOKLYN,AVENUE J,In Progress,18 BROOKLYN,3080360041,BROOKLYN,1009691,170948,PHONE,Unspecified,BROOKLYN,40.63585281590171,-73.9083364352893,"{'latitude': '40.63585281590171', 'longitude': '-73.9083364352893', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13827,5,2,8,42,42,,,,,,,,,,,,
65242967,2025-06-12T19:56:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Running Full (WA4),,10465,1040 BALCOM AVENUE,BALCOM AVENUE,BARKLEY AVE,BRUCKNER BLVD,,,ADDRESS,BRONX,,Open,10 BRONX,2055370049,BRONX,1030530,241288,ONLINE,Unspecified,BRONX,40.82883403965787,-73.83277012818422,"{'latitude': '40.82883403965787', 'longitude': '-73.83277012818422', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11274,43,5,12,28,28,,,,,,,,,,,,
65249255,2025-06-12T19:56:00.000,DEP,Department of Environmental Protection,Water Conservation,Illegal Use Of A Hydrant (CIN),,10453,111 MOUNT HOPE PLACE,MOUNT HOPE PLACE,MORRIS AVE,GRAND CONCOURSE,,,ADDRESS,BRONX,,Open,05 BRONX,2028050065,BRONX,1009727,248524,ONLINE,Unspecified,BRONX,40.848779251763496,-73.90791289647643,"{'latitude': '40.848779251763496', 'longitude': '-73.90791289647643', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10931,6,5,29,29,29,,,,,,,,,,,,
65244221,2025-06-12T19:53:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Running Full (WA4),,10465,1042 BALCOM AVENUE,BALCOM AVENUE,BARKLEY AVE,BRUCKNER BLVD,,,ADDRESS,BRONX,,Open,10 BRONX,2055370050,BRONX,1030524,241295,PHONE,Unspecified,BRONX,40.82885328405829,-73.8327917604725,"{'latitude': '40.82885328405829', 'longitude': '-73.8327917604725', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11274,43,5,12,28,28,,,,,,,,,,,,
65248028,2025-06-12T19:47:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Running Full (WA4),,10451,811 WALTON AVENUE,WALTON AVENUE,E 157 ST,E 158 ST,,,ADDRESS,BRONX,,Open,04 BRONX,2024740001,BRONX,1004949,240015,ONLINE,Unspecified,BRONX,40.82543701491463,-73.92520931892479,"{'latitude': '40.82543701491463', 'longitude': '-73.92520931892479', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10929,50,5,35,27,27,,,,,,,,,,,,
65250528,2025-06-12T19:47:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Running Full (WA4),,11221,1263 MADISON STREET,MADISON STREET,WILSON AVE,KNICKERBOCKER AVE,,,ADDRESS,BROOKLYN,,Open,04 BROOKLYN,3033610041,BROOKLYN,1008325,192485,MOBILE,Unspecified,BROOKLYN,40.69497088635658,-73.9131812028281,"{'latitude': '40.69497088635658', 'longitude': '-73.9131812028281', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18181,42,2,37,53,53,,,,,,,,,,,,
65244209,2025-06-12T19:41:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Running (WC3),,10473,951 OLMSTEAD AVENUE,OLMSTEAD AVENUE,QUIMBY AVE,BRUCKNER BLVD,,,ADDRESS,BRONX,,Open,09 BRONX,2036820036,BRONX,1024967,240330,ONLINE,Unspecified,BRONX,40.8262320042163,-73.85287745271789,"{'latitude': '40.8262320042163', 'longitude': '-73.85287745271789', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11611,58,5,31,26,26,,,,,,,,,,,,
65244222,2025-06-12T19:41:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Running Full (WA4),,10473,951 OLMSTEAD AVENUE,OLMSTEAD AVENUE,QUIMBY AVE,BRUCKNER BLVD,,,ADDRESS,BRONX,,Open,09 BRONX,2036820036,BRONX,1024967,240330,MOBILE,Unspecified,BRONX,40.8262320042163,-73.85287745271789,"{'latitude': '40.8262320042163', 'longitude': '-73.85287745271789', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11611,58,5,31,26,26,,,,,,,,,,,,
65242944,2025-06-12T19:38:00.000,DEP,Department of Environmental Protection,Sewer,Manhole Cover Missing (Emergency) (SA3),,11434,,,,,FOCH BOULEVARD,GUY R BREWER BOULEVARD,INTERSECTION,QUEENS,,Closed,12 QUEENS,,QUEENS,1044430,188652,PHONE,Unspecified,QUEENS,40.68427834731682,-73.78301466566052,"{'latitude': '40.68427834731682', 'longitude': '-73.78301466566052', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24669,41,3,46,71,71,2025-06-12T19:42:00.000,,,2025-06-12T19:42:00.000,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",,,,,,,
65250529,2025-06-12T19:38:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Running Full (WA4),,10467,3195 DECATUR AVENUE,DECATUR AVENUE,E 205 ST,E 207 ST,,,ADDRESS,BRONX,,Open,07 BRONX,2033500040,BRONX,1018657,257660,ONLINE,Unspecified,BRONX,40.87382451123708,-73.87558837808942,"{'latitude': '40.87382451123708', 'longitude': '-73.87558837808942', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11605,24,5,40,34,34,,,,,,,,,,,,
65250521,2025-06-12T19:32:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Running (WC3),,11433,,,,,164 STREET,108 AVENUE,INTERSECTION,QUEENS,,Open,12 QUEENS,,QUEENS,1042363,193250,ONLINE,Unspecified,QUEENS,40.69691257401495,-73.79042775975026,"{'latitude': '40.69691257401495', 'longitude': '-73.79042775975026', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24668,41,3,6,61,61,,,,,,,,,,,,
65249216,2025-06-12T19:32:00.000,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,11432,89-61 165 STREET,165 STREET,89 AVE,JAMAICA AVE,,,ADDRESS,JAMAICA,,Open,12 QUEENS,4097950012,QUEENS,1040791,197046,PHONE,Unspecified,QUEENS,40.70734185915867,-73.7960649540262,"{'latitude': '40.70734185915867', 'longitude': '-73.7960649540262', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24340,41,3,6,61,61,,,,,,,,,,,,
65250530,2025-06-12T19:26:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Running Full (WA4),,11206,133 TOMPKINS AVENUE,TOMPKINS AVENUE,VERNON AVE,WILLOUGHBY AVE,,,ADDRESS,BROOKLYN,,Open,03 BROOKLYN,3017600007,BROOKLYN,999171,192435,MOBILE,Unspecified,BROOKLYN,40.69485381601832,-73.94619227965269,"{'latitude': '40.69485381601832', 'longitude': '-73.94619227965269', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17213,69,2,49,51,51,,,,,,,,,,,,
65244223,2025-06-12T19:23:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Running Full (WA4),,10452,1009 NELSON AVENUE,NELSON AVENUE,W 164 ST,W 165 ST,,,ADDRESS,BRONX,,Open,04 BRONX,2025120004,BRONX,1004031,242798,PHONE,Unspecified,BRONX,40.833077654573685,-73.92851807604782,"{'latitude': '40.833077654573685', 'longitude': '-73.92851807604782', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10930,50,5,35,27,27,,,,,,,,,,,,
65245494,2025-06-12T19:23:00.000,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,11217,228 ST JOHNS PLACE,ST JOHNS PLACE,7 AVE,8 AVE,,,ADDRESS,BROOKLYN,,Open,06 BROOKLYN,3010590031,BROOKLYN,991836,185513,PHONE,Unspecified,BROOKLYN,40.67586383661334,-73.97265135579562,"{'latitude': '40.67586383661334', 'longitude': '-73.97265135579562', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17619,14,2,27,50,50,,,,,,,,,,,,
65241715,2025-06-12T19:20:00.000,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,11207,,,,,FULTON STREET,WYONA STREET,INTERSECTION,BROOKLYN,,Open,05 BROOKLYN,,BROOKLYN,1013544,186173,ONLINE,Unspecified,BROOKLYN,40.67763016744888,-73.89438800641184,"{'latitude': '40.67763016744888', 'longitude': '-73.89438800641184', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17214,45,2,37,47,47,,,,,,,,,,,,
65246772,2025-06-12T19:17:00.000,DEP,Department of Environmental Protection,Water Conservation,Illegal Use Of A Hydrant (CIN),,11211,248 SOUTH    3 STREET,SOUTH    3 STREET,HAVEMEYER ST,BROOKLYN QUEENS EP ET 32 A  WB,,,ADDRESS,BROOKLYN,,Open,01 BROOKLYN,3024340009,BROOKLYN,995993,198216,ONLINE,Unspecified,BROOKLYN,40.710726090080975,-73.95764261754552,"{'latitude': '40.710726090080975', 'longitude': '-73.95764261754552', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17613,36,2,30,56,56,,,,,,,,,,,,
65248016,2025-06-12T19:14:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Running (WC3),,11220,5501 4 AVENUE,4 AVENUE,55 ST,56 ST,,,ADDRESS,BROOKLYN,,Open,07 BROOKLYN,3008310008,BROOKLYN,979929,173751,ONLINE,Unspecified,BROOKLYN,40.64358193294018,-74.01557030278119,"{'latitude': '40.64358193294018', 'longitude': '-74.01557030278119', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18180,9,2,7,45,45,,,,,,,,,,,,
65242968,2025-06-12T19:11:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Running Full (WA4),,10461,3063 BUHRE AVENUE,BUHRE AVENUE,HOBART AVE,JARVIS AVE,,,ADDRESS,BRONX,,Open,10 BRONX,2041960034,BRONX,1031092,248129,PHONE,Unspecified,BRONX,40.84760760081556,-73.83069160355709,"{'latitude': '40.84760760081556', 'longitude': '-73.83069160355709', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11270,43,5,12,28,28,,,,,,,,,,,,
65244202,2025-06-12T19:11:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Defective (WC2),,11208,189 HALE AVENUE,HALE AVENUE,FULTON ST,ATLANTIC AVE,,,ADDRESS,BROOKLYN,,Open,05 BROOKLYN,3039600109,BROOKLYN,1017538,187197,PHONE,Unspecified,BROOKLYN,40.68042669474673,-73.87998362404157,"{'latitude': '40.68042669474673', 'longitude': '-73.87998362404157', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17215,45,2,37,47,47,,,,,,,,,,,,
65242969,2025-06-12T19:11:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Running Full (WA4),,10467,3195 DECATUR AVENUE,DECATUR AVENUE,E 205 ST,E 207 ST,,,ADDRESS,BRONX,,Open,07 BRONX,2033500040,BRONX,1018657,257660,MOBILE,Unspecified,BRONX,40.87382451123708,-73.87558837808942,"{'latitude': '40.87382451123708', 'longitude': '-73.87558837808942', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11605,24,5,40,34,34,,,,,,,,,,,,
65248029,2025-06-12T19:11:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Running Full (WA4),,10467,3573 DE KALB AVENUE,DE KALB AVENUE,E 212 ST,E 213 ST,,,ADDRESS,BRONX,,Open,07 BRONX,2033290060,BRONX,1017729,261460,ONLINE,Unspecified,BRONX,40.88425789166829,-73.87892491982919,"{'latitude': '40.88425789166829', 'longitude': '-73.87892491982919', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11605,24,5,40,34,34,,,,,,,,,,,,
65245483,2025-06-12T19:11:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Running Full (WA4),,10459,1000 FREEMAN STREET,FREEMAN STREET,W FARMS RD,SHERIDAN EXPRESSWAY SB ET,,,ADDRESS,BRONX,,Open,03 BRONX,2030060026,BRONX,1015358,241437,MOBILE,Unspecified,BRONX,40.82930946985337,-73.88759243103779,"{'latitude': '40.82930946985337', 'longitude': '-73.88759243103779', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10937,34,5,43,25,25,,,,,,,,,,,,
65249256,2025-06-12T19:08:00.000,DEP,Department of Environmental Protection,Water Conservation,Illegal Use Of A Hydrant (CIN),,11373,,,,,ELMHURST AVENUE,DENMAN STREET,INTERSECTION,QUEENS,,Open,04 QUEENS,,QUEENS,1018390,211639,PHONE,Unspecified,QUEENS,40.74751083599929,-73.87678788017556,"{'latitude': '40.74751083599929', 'longitude': '-73.87678788017556', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14784,66,3,5,68,68,,,,,,,,,,,,
65249236,2025-06-12T19:02:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Running Full (WA4),,10032,653 WEST  161 STREET,WEST  161 STREET,FT WASHINGTON AVE,RIVERSIDE DR,,,ADDRESS,NEW YORK,,Open,12 MANHATTAN,,MANHATTAN,999431,244384,ONLINE,Unspecified,MANHATTAN,40.83743987044259,-73.94513734437001,"{'latitude': '40.83743987044259', 'longitude': '-73.94513734437001', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13090,47,4,23,21,21,,,,,,,,,,,,
65242970,2025-06-12T19:02:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Running Full (WA4),,10457,,,,,EAST MT EDEN AVENUE,MONROE AVENUE,INTERSECTION,BRONX,,Open,04 BRONX,,BRONX,1010025,246298,PHONE,Unspecified,BRONX,40.842668674438436,-73.90684432705382,"{'latitude': '40.842668674438436', 'longitude': '-73.90684432705382', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,50,5,22,27,27,,,,,,,,,,,,
